Industry,Stage,Revenue,Company_Age,Profit_Margin,Employee_Count,Growth_Rate,Operating_Expenses,Net_Profit,Marketing_Budget,R&D_Budget,Operations_Cost,Salaries,Legal_Compliance,Miscellaneous
Healthcare,Early-stage,2908245,4,-2.844282512993958,590,23.138724303655348,3632037,-147844,268113.1611603966,401823.5550879197,1796467.2156535664,4720491.666666667,82913.47059687441,61425.164653247826
Finance,Seed,9543699,12,27.081480312924242,94,19.29303296282124,2710971,1875515,1003611.7219592622,772548.6739325419,1726435.804980595,594322.8333333334,383725.8222335579,248264.63885683994
Tech,Early-stage,7396690,13,38.944465768605994,572,-2.3065190279946775,6452764,1321502,1305526.5176892856,942705.6596786479,3641938.9381904197,3294100.3333333335,107446.67033098786,338175.7180707212
Retail,Growth-stage,6161150,5,13.614388389254142,888,12.270810373236614,3030815,214003,640728.9965980258,690212.2143163513,1779122.0929283495,8215258.0,160813.12825261973,165408.8213615241
Manufacturing,Growth-stage,7255253,14,18.186096955614165,214,15.985106426657133,1535277,2922883,1009188.2840517577,557302.729659052,794545.0730245205,1624509.6666666667,304024.24599832407,208867.69638738412
Tech,Mature,1046247,15,-9.88373809146322,541,39.00426605390292,71834,3995989,69777.37906869879,156131.99317077972,43922.95440132848,3631056.75,39834.522008339576,37130.45358254398
Retail,Mature,3519021,10,9.695065509795906,850,25.68431275428476,935221,-495123,252564.80458690098,352663.6972555531,383659.471695072,3804741.6666666665,88003.24421816634,130075.67333865215
Tech,Seed,2575128,14,26.479779039989623,833,5.024280704262072,3625968,1671196,377392.59835933766,373254.28917598195,2016296.3422467487,7162828.166666667,124356.05849530906,28151.80359687517
Manufacturing,Mature,1577289,9,13.07065571539697,123,17.127928211664152,6157990,2240293,191843.76814339415,136330.64725747486,4008746.0184761323,1108353.0,51040.399807133355,23766.982155339705
Finance,Mature,4111102,4,14.314895825084076,357,41.49823399155596,2130535,2436431,736284.9383384318,385299.98449511966,861717.000818946,1552295.5,93719.56619737987,145752.8248952866
Manufacturing,Early-stage,9207095,19,9.368717588478273,692,27.786848759559227,5020073,463782,937160.1812856597,725966.6207617207,3443976.9242301495,3724113.3333333335,234546.37175604954,174436.54914030788
Finance,Mature,6439635,17,30.487745912801763,958,-2.7729907226330526,5393372,1618254,1081811.182272237,696168.7056644197,2660642.4865696323,3259994.1666666665,136971.90124035347,82479.56411447433
Manufacturing,Growth-stage,71129,1,-4.8271107158962625,108,49.566494802750995,5706105,303979,8273.909952123278,10038.050663418566,3025664.543957369,437157.0,2842.853492696212,1689.2312373434786
Finance,Growth-stage,3622654,2,29.84270581199477,330,-3.9767709587875437,1692743,1386305,594347.9861287898,304667.37673797697,881584.6758873215,2874135.0,121736.82900758817,174283.6551407416
Manufacturing,Early-stage,4809654,13,11.620679469074322,180,26.716332195489997,365179,2831095,592896.7156714506,705395.0338198547,211637.64854802436,770925.0,220301.19364948172,189827.96011754216
Healthcare,Mature,1343715,10,38.030573976522994,32,16.907339665554872,2571892,-399666,161116.90187011074,64625.1095067459,1231004.7153785327,125181.33333333333,35893.90161805093,47604.87348146844
Tech,Seed,3391098,3,32.60166855186394,568,21.77037609906573,2657990,-457925,285303.38784445665,233968.73568407088,1547495.5784695083,2549042.0,105510.93194707224,107988.39912986688
Retail,Growth-stage,600354,3,7.471619833422508,572,3.1584288508529372,3269332,-334989,93903.12001677012,85776.67394745575,2200637.0408651005,4272029.666666667,24468.385367851308,23841.370434031927
Manufacturing,Mature,2274642,19,-4.9954175541531995,367,6.83158563873787,5890792,4727979,148498.42625650077,124309.53594040227,3587911.8225128977,3561582.0833333335,30132.938603125727,59549.25510656563
Manufacturing,Mature,2536276,4,35.67968472230014,476,34.635213862635474,2386259,4688566,158836.52504461992,124008.89462644656,1184161.4595032968,2130853.6666666665,37689.97890554496,83931.74971327434
Retail,Seed,9562624,18,-2.389703521504546,85,-3.8574327461581674,7681225,-408358,730319.7000828718,666275.6586575212,4909977.84757726,587902.5,174286.22668652362,252721.60971429435
Healthcare,Mature,6450798,3,11.810535911169843,36,40.36579981250101,3053354,3209958,990446.4877129945,788159.3852995601,1884551.8688104572,322680.0,176994.695037577,311348.6590085223
Healthcare,Growth-stage,4453188,10,3.600246719232768,623,-0.10763049481962295,2635608,2174402,535956.3143116358,381052.9169763484,1642289.0748907432,4491518.5,181731.93425463888,157887.80251909548
Finance,Seed,889404,13,15.998954704462445,825,6.60063312353015,6534073,2142596,139490.70565820092,37984.68841134616,2622402.8530508135,7384437.5,23286.372020195377,14506.625029238263
Tech,Early-stage,9844225,2,-8.170563115053966,825,3.4041434480763826,636110,25030,655254.0064984659,1286960.2995371462,352100.76356223883,6722718.75,147809.06958818488,303361.1320148536
Healthcare,Growth-stage,7272535,3,14.150595886438168,294,45.99823701102445,1725622,989984,443778.5924908997,1015264.9184102113,1036213.1492082083,1377022.5,340030.17069509835,291521.42149734555
Tech,Early-stage,9047144,11,8.940002952711282,271,22.133639302235796,2521419,3555701,1605154.8160045054,553834.8427507603,1436671.517892676,1954316.5,235941.9434259209,136969.02683978708
Healthcare,Seed,1911612,14,7.95049067253607,575,34.897394898299176,7600955,4586776,355981.96912224067,215094.57757573717,4273499.915615811,2224579.1666666665,33766.62951523834,67151.52739844611
Manufacturing,Growth-stage,3462960,15,3.2852245885428815,746,23.429147249628215,3721598,1480096,251833.03484143264,413578.580132479,1658080.371526435,2701514.6666666665,135572.11382817317,74348.94485974434
Retail,Mature,5661271,2,17.289173042649793,8,14.84500568700372,5138077,313166,1062204.721905265,311925.7592274293,2796544.373540462,60673.333333333336,219777.67882831785,161312.34110448786
Finance,Mature,6842150,2,24.04247264388031,483,2.6304165464179867,7629556,4087142,604458.6760888798,437645.4495972519,5261818.239131854,2955879.5,256762.53300731812,227172.44689805454
Manufacturing,Seed,6208035,6,22.464817034193594,733,40.316914905716615,6794249,249248,340572.2980034444,727572.4570208129,4315126.60955605,3055877.0,249645.03489810813,273369.182959513
Tech,Early-stage,3496070,9,30.847511640524303,662,22.472203976088156,2516644,-30447,290575.38538351207,318435.8719113864,1245660.224822918,3300511.3333333335,172565.3516589829,121451.21346893252
Tech,Mature,9995126,12,16.30431079011088,226,13.98144742983753,3265034,2435270,1982121.5901790492,1343719.3944247458,2035206.0080839877,1811465.3333333333,164433.80402086567,384791.2341018653
Manufacturing,Growth-stage,9453152,2,7.958153879568044,770,18.696816750382187,4697002,2690479,1442973.4871960229,322668.5121249568,2120014.3267578785,5914690.833333333,454837.5563390838,303050.41357847466
Manufacturing,Early-stage,5455920,8,-8.324182198734905,592,22.985412179190902,3427167,2358452,1039114.6739252075,783044.2435830514,2377496.079313259,2018177.3333333333,68095.08819114733,164410.41029397058
Healthcare,Mature,639905,10,-1.5450560930754165,545,42.08032092530834,5894201,4468907,124079.24175688329,24400.459029846268,4046009.2920330875,4314265.416666667,7163.8408941757925,23304.826550313595
Tech,Early-stage,3767069,15,39.530172727625796,817,47.41299255989829,7689775,3529787,535395.7030735002,433972.1452123535,4307766.120904171,3556060.5833333335,132885.26563516038,171340.22621035023
Retail,Mature,377141,4,-2.590614461288756,254,14.954291462368143,4937740,3960028,26898.326535948585,24688.92880883663,3073665.4861771096,2281068.1666666665,12096.643258727745,17809.793729088393
Finance,Early-stage,7482952,14,38.77138830006276,352,24.50040924862287,1484866,4269452,794315.7844388058,857563.7710306287,747367.5602952671,1661586.6666666667,316616.9884458567,193010.6809330795
Retail,Growth-stage,5287291,17,3.0952539561402403,858,23.901652219650533,5742549,309662,876421.5616820384,615000.2515526813,2781789.7294925754,6773195.0,171707.81804741375,168308.78171849716
Manufacturing,Seed,1608800,7,-0.9790388972878734,694,-2.6150597711895345,2706837,1981113,217109.17023929258,167667.4714299716,1713251.543213428,5641583.833333333,24206.36024655104,26453.406724775417
Finance,Seed,934635,12,19.78472016881218,112,6.904650318593742,706525,3955396,112037.7638564553,139116.43852806793,431562.83241230826,591509.3333333334,38010.53073886634,20920.998258938267
Healthcare,Early-stage,4929759,8,18.24539492617262,110,36.033358913606634,2070109,15718,281734.9920516214,458580.34454742464,1103495.7772775597,581331.6666666666,182906.2738406796,223868.84015310646
Tech,Early-stage,266499,15,5.193359783200744,202,25.54623343886409,4307983,-413252,32805.36262680823,35618.981250146135,2713756.3113527037,1771354.8333333333,7722.8648254608925,11134.615202262114
Finance,Growth-stage,9561596,5,30.00303482414371,898,16.560861103294492,4748673,-254152,1819787.0862738932,655164.2701141413,2852193.295231689,8932480.833333334,313954.2295919935,408585.700648976
Tech,Early-stage,4462873,10,12.323652028279302,986,5.066005944746539,5573269,-84775,462356.34063351445,439432.6644432073,2846296.463169293,3515007.8333333335,129033.59228554551,176882.7669920364
Manufacturing,Seed,857852,14,34.788847508544606,989,11.587471931207215,1307198,4539520,58437.95563813642,59652.81214978024,694052.9643903719,7099124.416666667,20810.879043360157,34682.88008999896
Healthcare,Growth-stage,3192611,7,-2.0999024924184004,130,21.414579058143868,5685924,1399157,190801.5955211321,131608.0943301374,2423234.1979663884,793953.3333333334,157968.72276949516,57100.55878465854
Finance,Growth-stage,9672495,19,31.001028864842162,774,17.903722064566214,4649880,238382,705299.4002884761,1309136.801071482,2347808.765871579,6242052.0,113738.00626638798,238357.19325021136
Tech,Mature,3014958,14,6.924537203158092,860,-4.010041855785853,7681516,384855,189170.5619537989,237050.26661142232,3366168.320404127,5889280.0,43798.18360793819,40293.89828960448
Tech,Growth-stage,9815274,18,28.879471290105847,657,1.449785992627655,2676880,3059706,961168.3687217494,1212344.3522609167,1676076.4534217329,2323590.0,171712.23725175497,195733.4173325777
Healthcare,Growth-stage,4443851,8,37.57998065700825,808,9.765563897027242,5937829,2071980,499313.6841255103,392718.5561034691,2398408.3975235154,7694112.666666667,109237.5792413413,133196.59326295662
Finance,Early-stage,1086650,3,34.51922178374713,315,-3.3938666225558163,4656892,2787971,66101.68280787177,128760.05026511458,2770301.719064311,1837605.0,27078.157967419153,38260.188821668664
Tech,Early-stage,1228358,16,-7.668519047714092,418,47.566905961489645,2826938,2262765,67875.78433858968,146116.4932556342,1685475.3533283442,1853795.1666666667,55013.38715537973,40319.794726369655
Finance,Growth-stage,1285566,6,-4.123073856091954,562,36.98885980833442,6054165,4612109,116198.22152127212,88059.56644727985,2696416.8792492724,4926351.5,25222.59798027089,14184.809536865532
Retail,Growth-stage,787656,1,-0.4433325945979423,415,28.37305644300276,913487,31212,141531.63125745914,111847.77453918397,479534.04333635577,3279399.1666666665,31045.249097866566,33999.04790332518
Retail,Seed,1667579,10,10.04365871820401,224,13.092209382659437,3999290,1621156,151144.47198788868,190238.56366534185,1948291.2390194398,1962109.3333333333,65032.0306407545,58054.90212180393
Healthcare,Mature,4678245,6,17.175945950724724,875,-3.2416749251427914,6375963,3939645,375293.7154426988,515087.38332117983,4339652.176379537,5664604.166666667,91800.60044514363,81473.08724069296
Healthcare,Early-stage,7617951,3,9.572902803169505,221,14.652265521832522,3184978,3476590,1179591.6097416927,647858.2799408189,2138245.025415281,1184560.0,221155.28494408305,272995.8870147639
Retail,Seed,7919402,12,12.572519784009788,604,-2.1362499348854143,3006084,1782480,607290.4030204489,288226.3656812552,2068807.0627175262,5443348.666666667,153656.35660606602,349592.26199090574
Finance,Growth-stage,493572,9,17.319524774217168,964,37.255930149152434,7806521,3775945,47459.27673259131,72178.47233240887,4211988.117826942,3740239.6666666665,22417.828082709104,19709.235335675417
Retail,Growth-stage,1506850,17,9.47838234456561,386,29.99443311007621,5493849,671471,117257.6165207358,187830.41679869685,3545069.6646730197,3170732.6666666665,35346.35062555127,26273.08968812363
Tech,Mature,7732071,19,22.776929437319794,43,9.459646804962757,1877804,689553,943587.2878271443,351040.6852954233,878199.4573727467,402910.0,361476.5821067731,314063.5022941281
Healthcare,Mature,560240,4,7.319418228496563,412,18.7671083695327,3739090,4574394,32013.89331081002,29528.007163312475,2164446.148467832,3172400.0,24210.639396446735,21366.53821525156
Healthcare,Mature,9535346,3,32.782678116760145,116,15.134564273340096,1587216,147216,770136.9706188454,926167.6989311982,829550.2094792725,407691.6666666667,322703.67595263605,152503.77679887592
Manufacturing,Seed,9701570,18,-3.8064053698958293,142,32.49660487920605,2037666,3108064,1731827.880231364,1071845.4775752372,1392925.0015696643,752126.6666666666,389952.6433811349,481381.8925906428
Retail,Mature,6831823,17,-4.246783262699835,596,31.51059104796839,1043046,4390905,1320885.9098029973,514963.8628988426,650833.2939092733,2439080.3333333335,96240.08798780771,306192.09658360644
Retail,Mature,2890912,13,38.04079418868204,715,29.152037783635976,7312277,496739,197434.13564456216,300891.52240589703,4028139.4828792037,4409166.666666667,70902.63189903194,43649.00749065238
Healthcare,Early-stage,7486832,19,-3.2304783236184766,247,45.81990927078122,4612459,3618906,401348.42609653313,565129.7708474105,2831595.173963601,1994936.6666666667,123848.22402361978,219422.3796851109
Finance,Seed,1506339,11,18.730226865750225,910,11.801799682059453,2950879,-168826,101309.11263030143,66583.93362192276,1306497.5863685634,8527306.666666666,26743.793281555576,16873.27926506373
Manufacturing,Seed,9523744,2,-2.9219504398108356,394,12.098486728372588,3659755,1505821,1473224.0748446756,1176520.930866272,1970173.1176591907,1926430.1666666667,322731.2009583456,233719.01653394007
Tech,Seed,7657296,19,33.89862821308696,208,48.64832772372935,4272650,4699541,822631.053778453,330359.38106497086,2803233.530878779,1102174.6666666667,251008.7933723114,204601.1368442238
Retail,Growth-stage,8099774,13,-1.3800255949667406,426,3.699385606331269,6096939,4778209,951420.4327693784,930809.2781835976,3573887.6147266906,2280023.0,249626.457138804,324664.2634064006
Retail,Growth-stage,4136812,13,38.74965663135266,389,36.07187105996369,3161428,1283481,669410.1440645087,590326.2339815696,1580804.2595834297,3516949.0,203795.30647698062,168611.31664052562
Retail,Early-stage,6031577,16,4.538527275822705,439,33.35217111791053,4732890,913792,660044.0713878196,506823.3410795671,2209552.9472926566,3449296.1666666665,279783.47687114874,67457.04324897726
Retail,Seed,5977463,12,1.281547473603947,667,34.40311173600439,1777594,3483970,839796.2670100206,783896.1351941522,763296.7942298906,3020120.4166666665,62792.616000465394,133989.2131066612
Healthcare,Mature,6419338,8,6.665528597412955,773,37.726853973210105,218893,3354919,441366.23354795383,280313.2453417384,122560.2172772516,6254858.333333333,127741.3768487608,162135.66215175553
Finance,Seed,9407571,8,33.499864734749,237,46.689617140623774,7197851,1637886,1798354.3574161844,582874.0811612174,2918704.2432677997,1776828.5,183142.93223621396,331716.96132346307
Healthcare,Early-stage,8362508,15,-9.674244268052908,328,17.651533710740228,4381948,2918866,1406891.1073019276,513427.0104167574,2516177.9780360376,1929350.6666666667,112854.33563401735,407069.3817035429
Finance,Seed,6407640,19,27.046912266034724,201,13.851318909194394,1907415,4583133,512599.1726238813,878180.6156732198,1050842.5772577538,1746874.25,147088.25308689562,109982.98992736147
Tech,Growth-stage,5509394,19,33.02553403023015,98,31.461080188587836,1503627,-215603,423112.23017375363,259359.93373769394,895809.9482604034,868451.5,107076.30989335415,89916.72559560263
